Player,rate_per_min
Marvin Bagley,0.023590367204093774
Mason Plumlee,0.028709638453600923
Matas Buzelis,0.02457332155203144
Matisse Thybulle,0.08121190951751647
Max Christie,0.02679814353932919
Maxi Kleber,0.01072675086107872
Maxime Raynaud,0.02241550004447473
Micah Peavy,0.02790010722974246
Michael Porter Jr.,0.020433009549905623
Mikal Bridges,0.032921984555865993
Mike Conley,0.04280766473717139
Miles Bridges,0.022638305375638424
Miles Kelly,0.02990792239722654
Miles McBride,0.04151195936531079
Mitchell Robinson,0.040459975842634985
Mohamed Diawara,-0.01658713907909157
Moses Moody,0.03237832570733691
Mouhamed Gueye,0.04093861349008669
Moussa Diabate,0.03658747664377488
